user_id,product_id,event_type,timestamp,rating
636,199,view,2026-01-16 23:44:12,0
17,163,click,2026-01-16 23:45:25,0
68,94,click,2026-01-16 23:46:46,0
446,105,click,2026-01-16 23:49:35,0
963,190,view,2026-01-16 23:51:59,0
373,77,view,2026-01-16 23:53:29,0
210,98,review,2026-01-16 23:55:21,5
387,158,view,2026-01-16 23:57:36,0
697,156,view,2026-01-17 00:04:02,0
192,97,click,2026-01-17 00:06:06,0
817,64,cart,2026-01-17 00:06:17,0
412,149,click,2026-01-17 00:08:29,0
536,38,view,2026-01-17 00:10:41,0
257,69,click,2026-01-17 00:10:47,0
441,41,click,2026-01-17 00:13:33,0
967,22,view,2026-01-17 00:25:25,0
887,161,view,2026-01-17 00:28:00,0
502,31,view,2026-01-17 00:29:57,0
808,153,review,2026-01-17 00:30:33,3
880,110,purchase,2026-01-17 00:33:19,0
143,177,view,2026-01-17 01:08:09,0
482,150,view,2026-01-17 01:10:00,0
897,17,cart,2026-01-17 01:15:29,0
681,118,view,2026-01-17 01:23:11,0
227,88,view,2026-01-17 01:25:43,0
971,89,view,2026-01-17 01:26:34,0
356,89,view,2026-01-17 01:32:20,0
261,61,view,2026-01-17 01:32:56,0
167,5,view,2026-01-17 01:34:31,0
458,10,view,2026-01-17 01:42:49,0
763,92,click,2026-01-17 01:52:55,0
242,149,click,2026-01-17 01:54:38,0
436,184,view,2026-01-17 01:57:55,0
682,53,click,2026-01-17 02:10:20,0
690,117,view,2026-01-17 02:13:08,0
242,148,view,2026-01-17 02:22:39,0
407,199,review,2026-01-17 02:31:13,4
567,130,view,2026-01-17 02:39:19,0
476,146,view,2026-01-17 02:39:54,0
991,57,review,2026-01-17 02:42:17,3
444,52,view,2026-01-17 02:42:50,0
900,62,purchase,2026-01-17 02:51:30,0
446,170,view,2026-01-17 02:59:19,0
101,136,view,2026-01-17 03:08:55,0
494,87,view,2026-01-17 03:18:16,0
220,1,click,2026-01-17 03:41:37,0
331,92,view,2026-01-17 03:43:57,0
188,82,view,2026-01-17 03:53:28,0
92,184,view,2026-01-17 04:04:27,0
648,145,cart,2026-01-17 04:13:00,0
936,126,view,2026-01-17 04:15:26,0
407,195,view,2026-01-17 04:25:38,0
630,119,view,2026-01-17 04:35:04,0
444,106,view,2026-01-17 04:39:05,0
181,24,view,2026-01-17 04:41:09,0
567,110,purchase,2026-01-17 04:41:11,0
226,73,view,2026-01-17 04:52:17,0
882,159,click,2026-01-17 05:01:56,0
965,21,view,2026-01-17 05:04:00,0
263,51,click,2026-01-17 05:08:08,0
324,53,click,2026-01-17 05:08:42,0
203,59,cart,2026-01-17 05:11:53,0
418,3,purchase,2026-01-17 05:13:19,0
803,151,click,2026-01-17 05:19:36,0
243,2,view,2026-01-17 05:22:06,0
139,43,view,2026-01-17 05:25:16,0
559,56,click,2026-01-17 05:27:41,0
263,54,click,2026-01-17 05:31:30,0
878,200,view,2026-01-17 05:32:46,0
371,174,view,2026-01-17 05:33:47,0
789,150,view,2026-01-17 05:35:00,0
285,189,purchase,2026-01-17 05:35:26,0
277,189,click,2026-01-17 05:54:22,0
359,124,view,2026-01-17 05:55:50,0
891,196,view,2026-01-17 05:58:42,0
819,40,click,2026-01-17 06:00:57,0
488,178,view,2026-01-17 06:01:57,0
450,119,view,2026-01-17 06:08:35,0
713,109,click,2026-01-17 06:12:10,0
912,167,view,2026-01-17 06:20:14,0
424,185,view,2026-01-17 06:30:17,0
625,105,purchase,2026-01-17 06:33:02,0
408,195,click,2026-01-17 06:41:33,0
240,137,view,2026-01-17 06:42:19,0
713,157,view,2026-01-17 06:42:39,0
947,173,purchase,2026-01-17 06:46:45,0
90,109,cart,2026-01-17 06:50:03,0
395,77,click,2026-01-17 06:59:12,0
610,121,click,2026-01-17 07:00:02,0
506,36,view,2026-01-17 07:19:46,0
611,102,click,2026-01-17 07:19:54,0
66,133,view,2026-01-17 07:20:08,0
697,153,purchase,2026-01-17 07:24:01,0
770,159,view,2026-01-17 07:35:58,0
606,137,view,2026-01-17 07:58:38,0
501,46,view,2026-01-17 08:22:30,0
8,93,view,2026-01-17 08:27:01,0
517,46,click,2026-01-17 08:28:58,0
317,73,view,2026-01-17 08:32:01,0
977,72,view,2026-01-17 08:36:58,0
511,17,click,2026-01-17 08:39:56,0
32,99,click,2026-01-17 08:49:59,0
51,66,view,2026-01-17 09:04:34,0
822,113,cart,2026-01-17 09:07:37,0
537,45,cart,2026-01-17 09:16:48,0
549,174,review,2026-01-17 09:19:22,4
352,153,purchase,2026-01-17 09:20:21,0
578,111,view,2026-01-17 09:41:59,0
587,82,purchase,2026-01-17 09:46:03,0
69,12,view,2026-01-17 09:49:57,0
300,89,click,2026-01-17 09:52:10,0
522,93,cart,2026-01-17 09:54:35,0
513,35,click,2026-01-17 09:55:23,0
856,193,click,2026-01-17 10:00:04,0
815,93,click,2026-01-17 10:03:41,0
976,183,view,2026-01-17 10:04:16,0
876,39,view,2026-01-17 10:08:14,0
401,93,click,2026-01-17 10:21:09,0
886,29,click,2026-01-17 10:24:06,0
227,89,click,2026-01-17 10:27:38,0
524,34,click,2026-01-17 10:31:58,0
56,82,view,2026-01-17 10:32:23,0
842,126,cart,2026-01-17 10:40:27,0
237,171,click,2026-01-17 10:54:05,0
693,169,view,2026-01-17 10:54:08,0
35,192,click,2026-01-17 10:58:05,0
605,116,view,2026-01-17 10:58:22,0
990,16,cart,2026-01-17 11:02:37,0
293,55,view,2026-01-17 11:05:27,0
160,133,view,2026-01-17 11:06:05,0
705,143,purchase,2026-01-17 11:06:49,0
626,150,view,2026-01-17 11:19:54,0
766,131,click,2026-01-17 11:29:19,0
279,92,click,2026-01-17 11:32:39,0
166,126,view,2026-01-17 11:35:57,0
325,131,view,2026-01-17 11:38:23,0
766,119,view,2026-01-17 11:40:26,0
984,98,view,2026-01-17 11:40:47,0
480,130,view,2026-01-17 11:42:13,0
937,74,click,2026-01-17 12:02:40,0
351,139,view,2026-01-17 12:02:40,0
847,172,click,2026-01-17 12:03:11,0
722,167,click,2026-01-17 12:03:21,0
905,199,click,2026-01-17 12:05:55,0
713,102,cart,2026-01-17 12:08:39,0
378,124,cart,2026-01-17 12:11:26,0
657,121,click,2026-01-17 12:22:22,0
153,22,view,2026-01-17 12:26:32,0
695,195,click,2026-01-17 12:28:54,0
550,37,view,2026-01-17 12:29:19,0
264,180,click,2026-01-17 12:31:34,0
110,96,view,2026-01-17 12:48:29,0
491,196,click,2026-01-17 12:56:04,0
466,31,view,2026-01-17 13:03:20,0
765,33,cart,2026-01-17 13:09:52,0
469,111,cart,2026-01-17 13:10:25,0
513,33,view,2026-01-17 13:16:11,0
494,90,view,2026-01-17 13:16:49,0
963,185,view,2026-01-17 13:19:51,0
719,6,view,2026-01-17 13:23:32,0
594,119,view,2026-01-17 13:36:44,0
357,157,view,2026-01-17 13:54:46,0
544,114,click,2026-01-17 13:57:02,0
196,50,click,2026-01-17 13:57:22,0
672,103,click,2026-01-17 13:57:55,0
348,134,view,2026-01-17 13:58:36,0
371,171,cart,2026-01-17 14:02:16,0
812,147,view,2026-01-17 14:18:14,0
614,88,view,2026-01-17 14:43:38,0
72,21,view,2026-01-17 14:53:43,0
808,95,view,2026-01-17 15:17:27,0
566,114,view,2026-01-17 15:27:05,0
226,71,cart,2026-01-17 15:32:47,0
923,165,click,2026-01-17 15:33:40,0
250,180,view,2026-01-17 15:44:10,0
891,152,view,2026-01-17 15:45:09,0
552,132,cart,2026-01-17 15:49:21,0
654,17,view,2026-01-17 15:49:43,0
627,160,click,2026-01-17 15:55:36,0
386,54,view,2026-01-17 15:56:59,0
91,32,view,2026-01-17 16:11:00,0
181,26,view,2026-01-17 16:14:15,0
253,87,cart,2026-01-17 16:32:51,0
822,143,view,2026-01-17 16:38:56,0
562,28,review,2026-01-17 16:41:54,3
465,159,view,2026-01-17 16:42:35,0
958,91,review,2026-01-17 16:48:03,5
1,24,view,2026-01-17 17:13:36,0
815,171,click,2026-01-17 17:13:46,0
714,48,view,2026-01-17 17:13:58,0
757,16,click,2026-01-17 17:17:12,0
777,107,view,2026-01-17 17:18:28,0
56,83,click,2026-01-17 17:20:46,0
435,93,cart,2026-01-17 17:25:57,0
187,54,view,2026-01-17 17:35:10,0
271,154,view,2026-01-17 17:44:41,0
203,54,view,2026-01-17 18:00:16,0
366,99,view,2026-01-17 18:03:38,0
272,103,view,2026-01-17 18:06:32,0
128,10,view,2026-01-17 18:19:34,0
530,95,click,2026-01-17 18:19:58,0
726,71,view,2026-01-17 18:25:17,0
556,51,view,2026-01-17 18:26:13,0
166,124,view,2026-01-17 18:32:54,0
96,54,view,2026-01-17 18:44:23,0
738,167,view,2026-01-17 18:48:12,0
349,175,view,2026-01-17 18:55:56,0
420,70,view,2026-01-17 18:58:38,0
600,128,view,2026-01-17 19:23:56,0
857,54,view,2026-01-17 19:29:45,0
290,22,view,2026-01-17 19:32:54,0
623,80,view,2026-01-17 19:58:34,0
643,48,click,2026-01-17 20:16:39,0
857,200,view,2026-01-17 20:17:13,0
427,171,click,2026-01-17 20:21:02,0
617,78,view,2026-01-17 20:21:08,0
316,194,click,2026-01-17 20:25:04,0
923,164,view,2026-01-17 20:25:33,0
345,100,click,2026-01-17 20:28:17,0
150,81,view,2026-01-17 20:35:13,0
259,196,view,2026-01-17 20:40:41,0
662,94,purchase,2026-01-17 20:45:47,0
905,195,view,2026-01-17 20:50:16,0
867,48,view,2026-01-17 20:50:19,0
266,173,review,2026-01-17 20:50:28,4
442,116,view,2026-01-17 20:52:27,0
825,75,view,2026-01-17 20:52:35,0
323,143,view,2026-01-17 21:02:39,0
879,105,click,2026-01-17 21:10:49,0
331,92,view,2026-01-17 21:12:36,0
885,158,view,2026-01-17 21:13:58,0
609,30,view,2026-01-17 21:15:53,0
966,16,view,2026-01-17 21:20:06,0
29,63,cart,2026-01-17 21:20:39,0
230,123,purchase,2026-01-17 21:26:30,0
249,114,purchase,2026-01-17 21:29:15,0
737,53,click,2026-01-17 21:32:31,0
49,41,view,2026-01-17 21:47:37,0
594,117,view,2026-01-17 21:53:51,0
674,41,purchase,2026-01-17 22:00:18,0
784,89,cart,2026-01-17 22:08:14,0
237,171,purchase,2026-01-17 22:10:13,0
707,12,cart,2026-01-17 22:11:25,0
894,38,view,2026-01-17 22:11:29,0
907,129,view,2026-01-17 22:14:17,0
281,180,view,2026-01-17 22:19:57,0
82,66,view,2026-01-17 22:22:37,0
458,3,view,2026-01-17 22:22:55,0
118,182,cart,2026-01-17 22:33:24,0
852,186,click,2026-01-17 22:43:10,0
800,101,view,2026-01-17 22:50:16,0
540,133,review,2026-01-17 23:09:13,3
82,61,cart,2026-01-17 23:13:09,0
463,36,click,2026-01-17 23:18:34,0
860,174,purchase,2026-01-17 23:18:54,0
326,24,review,2026-01-17 23:21:39,4
674,48,view,2026-01-17 23:50:18,0
586,65,view,2026-01-17 23:52:25,0
801,78,view,2026-01-17 23:55:06,0
789,142,view,2026-01-17 23:55:40,0
34,94,click,2026-01-17 23:55:45,0
437,120,cart,2026-01-18 00:00:04,0
484,11,view,2026-01-18 00:17:13,0
530,132,click,2026-01-18 00:22:17,0
438,30,view,2026-01-18 00:22:39,0
581,164,view,2026-01-18 00:23:36,0
288,198,view,2026-01-18 00:28:20,0
340,163,view,2026-01-18 00:28:51,0
786,112,view,2026-01-18 00:30:34,0
687,77,view,2026-01-18 00:37:33,0
943,137,review,2026-01-18 00:43:26,3
714,47,view,2026-01-18 00:44:00,0
218,137,cart,2026-01-18 00:59:49,0
282,72,view,2026-01-18 01:00:39,0
20,196,cart,2026-01-18 01:07:46,0
710,115,click,2026-01-18 01:13:18,0
671,53,purchase,2026-01-18 01:19:13,0
472,34,view,2026-01-18 01:22:16,0
713,103,click,2026-01-18 01:23:12,0
19,58,view,2026-01-18 01:47:09,0
594,112,cart,2026-01-18 02:05:45,0
521,198,cart,2026-01-18 02:14:57,0
326,24,click,2026-01-18 02:17:59,0
799,117,click,2026-01-18 02:18:08,0
807,61,view,2026-01-18 02:22:19,0
292,97,click,2026-01-18 02:40:57,0
229,188,purchase,2026-01-18 03:00:27,0
315,138,view,2026-01-18 03:04:32,0
897,117,view,2026-01-18 03:13:31,0
306,58,click,2026-01-18 03:21:12,0
684,72,click,2026-01-18 03:22:58,0
363,134,view,2026-01-18 03:23:45,0
242,157,view,2026-01-18 03:24:32,0
852,185,purchase,2026-01-18 03:26:10,0
529,141,purchase,2026-01-18 03:33:32,0
971,61,click,2026-01-18 03:36:45,0
818,167,click,2026-01-18 03:39:49,0
786,117,view,2026-01-18 03:40:41,0
949,125,cart,2026-01-18 03:42:36,0
732,46,view,2026-01-18 03:59:10,0
354,49,view,2026-01-18 04:00:56,0
472,38,review,2026-01-18 04:07:09,3
348,73,click,2026-01-18 04:24:40,0
99,186,view,2026-01-18 04:42:32,0
805,34,review,2026-01-18 04:42:39,5
312,176,view,2026-01-18 04:44:05,0
582,19,click,2026-01-18 04:52:36,0
527,144,review,2026-01-18 05:10:53,3
103,64,purchase,2026-01-18 05:25:09,0
357,155,view,2026-01-18 05:27:49,0
207,127,view,2026-01-18 05:33:00,0
168,67,cart,2026-01-18 05:40:54,0
38,161,view,2026-01-18 05:42:33,0
776,32,purchase,2026-01-18 05:43:39,0
486,46,click,2026-01-18 05:48:43,0
905,192,view,2026-01-18 05:59:05,0
837,12,view,2026-01-18 06:03:24,0
878,200,view,2026-01-18 06:09:42,0
537,49,view,2026-01-18 06:16:43,0
954,160,view,2026-01-18 06:23:41,0
972,88,view,2026-01-18 06:28:11,0
885,153,click,2026-01-18 06:29:05,0
112,132,view,2026-01-18 06:35:24,0
613,22,view,2026-01-18 06:35:51,0
675,96,view,2026-01-18 06:36:58,0
838,30,view,2026-01-18 06:39:09,0
437,112,view,2026-01-18 06:41:10,0
62,36,view,2026-01-18 06:41:57,0
281,179,cart,2026-01-18 06:44:40,0
553,172,view,2026-01-18 06:45:30,0
907,124,view,2026-01-18 06:53:43,0
979,101,cart,2026-01-18 07:07:06,0
469,115,click,2026-01-18 07:07:57,0
125,27,view,2026-01-18 07:11:58,0
340,167,click,2026-01-18 07:15:46,0
988,13,purchase,2026-01-18 07:44:59,0
94,34,purchase,2026-01-18 07:45:16,0
109,108,click,2026-01-18 07:48:58,0
935,47,click,2026-01-18 07:51:36,0
589,2,view,2026-01-18 07:57:07,0
830,30,view,2026-01-18 08:00:47,0
52,63,click,2026-01-18 08:02:13,0
641,193,purchase,2026-01-18 08:02:20,0
763,97,click,2026-01-18 08:02:48,0
317,10,view,2026-01-18 08:09:45,0
671,54,click,2026-01-18 08:10:02,0
16,154,view,2026-01-18 08:19:10,0
769,58,view,2026-01-18 08:39:24,0
713,45,cart,2026-01-18 08:49:40,0
85,124,click,2026-01-18 09:02:29,0
216,9,cart,2026-01-18 09:09:21,0
716,46,view,2026-01-18 09:15:19,0
735,120,click,2026-01-18 09:17:15,0
30,73,view,2026-01-18 09:18:06,0
392,159,view,2026-01-18 09:22:36,0
774,200,click,2026-01-18 09:29:49,0
590,137,view,2026-01-18 09:32:28,0
783,119,view,2026-01-18 09:36:44,0
583,128,view,2026-01-18 09:39:27,0
787,57,click,2026-01-18 09:41:57,0
560,76,view,2026-01-18 09:47:13,0
613,22,view,2026-01-18 09:50:25,0
712,110,click,2026-01-18 09:54:28,0
678,101,view,2026-01-18 09:56:07,0
678,103,view,2026-01-18 09:56:25,0
80,128,click,2026-01-18 09:58:42,0
716,41,view,2026-01-18 10:03:32,0
500,88,review,2026-01-18 10:15:48,5
882,154,view,2026-01-18 10:18:36,0
3,151,click,2026-01-18 10:21:38,0
815,178,view,2026-01-18 10:22:09,0
95,137,view,2026-01-18 10:25:25,0
584,28,view,2026-01-18 10:32:46,0
289,65,view,2026-01-18 10:47:17,0
595,15,view,2026-01-18 10:50:02,0
302,36,cart,2026-01-18 10:50:51,0
386,47,review,2026-01-18 10:56:44,4
303,124,cart,2026-01-18 10:57:08,0
96,103,view,2026-01-18 10:58:14,0
213,176,purchase,2026-01-18 11:01:42,0
245,125,cart,2026-01-18 11:07:04,0
731,164,view,2026-01-18 11:14:35,0
29,61,click,2026-01-18 11:27:01,0
78,76,cart,2026-01-18 11:29:15,0
168,92,click,2026-01-18 11:30:51,0
993,9,click,2026-01-18 11:32:19,0
773,22,view,2026-01-18 11:33:30,0
426,121,cart,2026-01-18 11:46:23,0
487,68,view,2026-01-18 11:59:02,0
836,131,view,2026-01-18 11:59:29,0
365,2,cart,2026-01-18 12:02:54,0
28,111,view,2026-01-18 12:03:16,0
866,102,click,2026-01-18 12:05:08,0
722,165,click,2026-01-18 12:07:44,0
397,143,click,2026-01-18 12:13:22,0
178,171,click,2026-01-18 12:14:15,0
79,56,view,2026-01-18 12:24:22,0
573,141,click,2026-01-18 12:24:49,0
803,155,view,2026-01-18 12:25:45,0
634,98,view,2026-01-18 12:31:16,0
714,45,view,2026-01-18 12:43:39,0
917,170,view,2026-01-18 12:45:42,0
635,29,click,2026-01-18 12:54:26,0
779,192,click,2026-01-18 13:00:56,0
472,40,cart,2026-01-18 13:03:21,0
706,7,view,2026-01-18 13:15:24,0
56,83,cart,2026-01-18 13:17:17,0
291,72,view,2026-01-18 13:23:24,0
123,95,cart,2026-01-18 13:23:30,0
64,13,click,2026-01-18 13:33:14,0
432,61,click,2026-01-18 13:49:09,0
327,120,view,2026-01-18 13:53:45,0
120,141,purchase,2026-01-18 13:53:47,0
827,128,view,2026-01-18 13:58:13,0
941,132,view,2026-01-18 14:02:53,0
30,73,view,2026-01-18 14:14:45,0
32,144,review,2026-01-18 14:23:24,3
38,167,view,2026-01-18 14:24:20,0
434,33,click,2026-01-18 14:25:00,0
725,36,view,2026-01-18 14:33:12,0
257,68,view,2026-01-18 14:39:03,0
145,196,purchase,2026-01-18 14:56:08,0
233,159,view,2026-01-18 15:08:09,0
697,117,view,2026-01-18 15:09:01,0
131,142,purchase,2026-01-18 15:16:50,0
2,52,cart,2026-01-18 15:31:00,0
15,15,view,2026-01-18 15:34:56,0
832,166,view,2026-01-18 15:49:57,0
533,116,purchase,2026-01-18 15:52:26,0
346,156,view,2026-01-18 16:02:00,0
785,24,view,2026-01-18 16:13:58,0
235,110,click,2026-01-18 16:14:53,0
799,120,view,2026-01-18 16:19:32,0
37,174,view,2026-01-18 16:20:06,0
265,41,view,2026-01-18 16:20:36,0
205,6,purchase,2026-01-18 16:21:22,0
345,100,view,2026-01-18 16:26:38,0
611,105,click,2026-01-18 16:32:54,0
905,192,view,2026-01-18 16:34:44,0
266,177,click,2026-01-18 16:42:40,0
920,129,view,2026-01-18 16:47:18,0
290,25,view,2026-01-18 16:50:09,0
127,68,click,2026-01-18 16:58:55,0
875,72,view,2026-01-18 17:17:06,0
34,200,view,2026-01-18 17:18:23,0
629,186,click,2026-01-18 17:30:14,0
77,107,view,2026-01-18 17:31:12,0
536,118,cart,2026-01-18 17:32:00,0
933,17,click,2026-01-18 17:33:42,0
552,4,view,2026-01-18 17:41:32,0
329,53,view,2026-01-18 17:44:47,0
285,182,purchase,2026-01-18 17:45:52,0
865,146,view,2026-01-18 17:50:03,0
839,54,view,2026-01-18 17:52:58,0
187,101,view,2026-01-18 17:58:13,0
671,82,view,2026-01-18 17:59:26,0
297,72,click,2026-01-18 17:59:40,0
605,111,click,2026-01-18 18:00:23,0
608,184,view,2026-01-18 18:02:31,0
466,32,view,2026-01-18 18:05:45,0
537,86,cart,2026-01-18 18:05:52,0
676,168,view,2026-01-18 18:07:34,0
22,127,view,2026-01-18 18:07:41,0
674,30,view,2026-01-18 18:08:38,0
167,113,cart,2026-01-18 18:16:34,0
927,36,view,2026-01-18 18:20:41,0
366,100,view,2026-01-18 18:20:57,0
976,161,view,2026-01-18 18:28:07,0
76,6,view,2026-01-18 18:29:14,0
736,184,view,2026-01-18 18:49:16,0
646,162,view,2026-01-18 18:56:09,0
377,115,view,2026-01-18 19:07:20,0
737,58,purchase,2026-01-18 19:08:21,0
452,83,view,2026-01-18 19:11:35,0
414,179,purchase,2026-01-18 19:24:24,0
592,179,click,2026-01-18 19:30:32,0
278,182,cart,2026-01-18 19:34:54,0
129,79,cart,2026-01-18 19:37:47,0
893,173,click,2026-01-18 19:43:29,0
403,80,view,2026-01-18 19:48:11,0
277,189,review,2026-01-18 19:56:30,3
547,157,purchase,2026-01-18 19:58:33,0
528,139,click,2026-01-18 20:03:33,0
241,176,view,2026-01-18 20:05:45,0
307,194,view,2026-01-18 20:06:50,0
222,198,click,2026-01-18 20:06:51,0
263,51,view,2026-01-18 20:09:31,0
81,153,cart,2026-01-18 20:10:15,0
279,93,click,2026-01-18 20:27:18,0
538,17,view,2026-01-18 20:37:13,0
537,46,view,2026-01-18 20:47:11,0
557,92,view,2026-01-18 20:58:43,0
825,2,view,2026-01-18 21:03:29,0
755,150,view,2026-01-18 21:04:22,0
419,96,view,2026-01-18 21:09:38,0
984,91,purchase,2026-01-18 21:19:14,0
859,94,view,2026-01-18 21:27:51,0
907,124,view,2026-01-18 21:28:45,0
121,168,click,2026-01-18 21:33:01,0
718,21,view,2026-01-18 21:37:57,0
3,155,view,2026-01-18 21:38:36,0
75,136,view,2026-01-18 21:42:51,0
105,103,cart,2026-01-18 21:45:46,0
598,108,view,2026-01-18 21:55:31,0
753,59,cart,2026-01-18 21:57:31,0
333,141,purchase,2026-01-18 21:59:31,0
280,79,view,2026-01-18 22:00:24,0
168,75,cart,2026-01-18 22:01:24,0
822,139,view,2026-01-18 22:02:02,0
103,69,cart,2026-01-18 22:08:59,0
769,57,click,2026-01-18 22:16:03,0
187,102,view,2026-01-18 22:19:17,0
705,143,click,2026-01-18 22:20:02,0
186,145,view,2026-01-18 22:25:52,0
349,100,view,2026-01-18 22:28:52,0
414,100,view,2026-01-18 22:29:41,0
56,17,view,2026-01-18 22:48:26,0
338,142,click,2026-01-18 22:54:17,0
729,196,view,2026-01-18 22:54:51,0
318,71,view,2026-01-18 23:03:42,0
120,150,cart,2026-01-18 23:08:41,0
190,156,view,2026-01-18 23:13:38,0
358,66,view,2026-01-18 23:14:35,0
67,47,view,2026-01-18 23:20:53,0
334,106,view,2026-01-18 23:27:34,0
111,43,view,2026-01-18 23:33:09,0
936,121,click,2026-01-18 23:33:59,0
555,144,view,2026-01-18 23:44:44,0
873,150,view,2026-01-18 23:48:04,0
187,102,view,2026-01-18 23:49:02,0
835,54,cart,2026-01-18 23:53:14,0
91,32,view,2026-01-19 00:04:14,0
521,197,review,2026-01-19 00:21:24,3
185,106,purchase,2026-01-19 00:22:22,0
615,161,view,2026-01-19 00:34:27,0
322,151,view,2026-01-19 00:36:17,0
523,164,cart,2026-01-19 00:45:36,0
880,190,view,2026-01-19 00:48:30,0
782,120,click,2026-01-19 00:53:29,0
650,111,click,2026-01-19 01:02:14,0
164,124,cart,2026-01-19 01:04:05,0
566,59,purchase,2026-01-19 01:08:43,0
756,66,view,2026-01-19 01:09:27,0
517,115,view,2026-01-19 01:11:27,0
233,154,view,2026-01-19 01:12:57,0
689,153,click,2026-01-19 01:13:34,0
267,94,view,2026-01-19 01:16:00,0
548,114,view,2026-01-19 01:25:11,0
946,167,view,2026-01-19 01:27:18,0
356,84,purchase,2026-01-19 01:31:54,0
921,96,click,2026-01-19 01:33:04,0
644,38,view,2026-01-19 01:37:50,0
392,152,view,2026-01-19 01:41:35,0
992,94,cart,2026-01-19 01:42:00,0
131,149,view,2026-01-19 01:44:38,0
869,122,click,2026-01-19 01:52:08,0
730,77,view,2026-01-19 02:07:36,0
323,147,purchase,2026-01-19 02:08:39,0
211,175,click,2026-01-19 02:13:24,0
169,135,view,2026-01-19 02:16:02,0
121,163,purchase,2026-01-19 02:17:48,0
323,3,review,2026-01-19 02:23:39,4
426,126,view,2026-01-19 02:25:10,0
399,5,click,2026-01-19 02:27:02,0
575,142,purchase,2026-01-19 02:39:35,0
534,155,cart,2026-01-19 02:39:53,0
710,29,view,2026-01-19 02:41:29,0
294,135,view,2026-01-19 02:54:49,0
256,119,review,2026-01-19 02:56:52,3
85,64,view,2026-01-19 03:02:43,0
31,130,view,2026-01-19 03:07:28,0
927,110,view,2026-01-19 03:12:20,0
196,196,click,2026-01-19 03:14:13,0
447,149,purchase,2026-01-19 03:19:00,0
63,48,view,2026-01-19 03:22:10,0
158,124,click,2026-01-19 03:23:19,0
179,123,review,2026-01-19 03:34:46,4
524,135,click,2026-01-19 03:35:57,0
93,81,cart,2026-01-19 03:36:46,0
980,31,view,2026-01-19 03:39:52,0
60,175,view,2026-01-19 03:41:08,0
273,17,click,2026-01-19 03:43:45,0
490,76,view,2026-01-19 03:54:12,0
855,87,view,2026-01-19 03:56:11,0
663,50,view,2026-01-19 04:04:50,0
644,149,view,2026-01-19 04:06:40,0
297,80,view,2026-01-19 04:08:24,0
855,84,click,2026-01-19 04:13:33,0
696,87,view,2026-01-19 04:13:36,0
425,93,view,2026-01-19 04:15:19,0
117,93,click,2026-01-19 04:17:00,0
499,6,view,2026-01-19 04:20:02,0
968,141,view,2026-01-19 04:21:51,0
312,190,view,2026-01-19 04:33:19,0
491,48,view,2026-01-19 04:37:55,0
683,133,cart,2026-01-19 04:39:35,0
595,130,view,2026-01-19 04:40:19,0
239,24,click,2026-01-19 04:43:00,0
873,149,click,2026-01-19 04:44:05,0
757,15,view,2026-01-19 04:58:01,0
274,161,view,2026-01-19 05:00:25,0
190,151,view,2026-01-19 05:10:56,0
240,134,click,2026-01-19 05:12:51,0
591,159,click,2026-01-19 05:24:02,0
197,52,click,2026-01-19 05:25:02,0
982,60,view,2026-01-19 05:29:01,0
363,104,view,2026-01-19 05:33:10,0
853,1,view,2026-01-19 05:33:13,0
829,131,view,2026-01-19 05:33:22,0
560,186,click,2026-01-19 05:37:59,0
54,60,view,2026-01-19 05:41:00,0
398,94,view,2026-01-19 05:41:46,0
638,60,review,2026-01-19 05:41:51,5
217,152,review,2026-01-19 05:51:44,5
963,172,review,2026-01-19 05:53:15,5
814,29,view,2026-01-19 06:09:51,0
475,120,view,2026-01-19 06:10:00,0
451,189,click,2026-01-19 06:11:42,0
751,173,click,2026-01-19 06:23:24,0
122,56,view,2026-01-19 06:48:39,0
117,98,view,2026-01-19 06:50:25,0
636,198,click,2026-01-19 06:58:54,0
745,81,review,2026-01-19 07:13:09,3
931,84,view,2026-01-19 07:13:26,0
533,111,view,2026-01-19 07:19:25,0
660,190,view,2026-01-19 07:19:28,0
657,100,view,2026-01-19 07:20:34,0
221,162,view,2026-01-19 07:20:45,0
178,176,view,2026-01-19 07:27:13,0
234,51,view,2026-01-19 07:34:02,0
156,45,click,2026-01-19 07:45:18,0
965,42,click,2026-01-19 07:46:29,0
622,159,click,2026-01-19 07:54:57,0
593,167,view,2026-01-19 08:08:59,0
27,182,view,2026-01-19 08:19:10,0
389,129,purchase,2026-01-19 08:21:35,0
779,192,view,2026-01-19 08:22:54,0
238,165,click,2026-01-19 08:24:19,0
292,172,click,2026-01-19 08:26:33,0
924,151,cart,2026-01-19 08:38:13,0
764,13,view,2026-01-19 08:39:00,0
213,158,click,2026-01-19 08:39:54,0
548,33,click,2026-01-19 08:44:24,0
832,161,view,2026-01-19 09:01:39,0
467,177,click,2026-01-19 09:11:22,0
250,52,cart,2026-01-19 09:23:38,0
339,18,click,2026-01-19 09:24:06,0
848,43,click,2026-01-19 09:25:55,0
593,165,view,2026-01-19 09:29:26,0
514,146,cart,2026-01-19 09:30:56,0
96,140,view,2026-01-19 09:34:22,0
871,174,view,2026-01-19 09:42:52,0
807,61,view,2026-01-19 09:45:38,0
421,153,click,2026-01-19 10:30:59,0
24,184,purchase,2026-01-19 10:35:37,0
1000,82,view,2026-01-19 10:39:23,0
436,20,cart,2026-01-19 10:48:37,0
672,106,click,2026-01-19 10:52:32,0
