user_id,product_id,product_name,category,recommendation_score
179,122,Laptop 122,Electronics,0.8878784775733948
179,121,Smartphone 121,Electronics,0.8854354619979858
180,184,Smartwatch 184,Electronics,0.8306571841239929
180,189,Computer Monitor 189,Electronics,0.8204242587089539
180,182,Laptop 182,Electronics,0.8151361346244812
180,185,Tablet 185,Electronics,0.8128902912139893
180,183,Wireless Headphones 183,Electronics,0.8045985698699951
181,26,Operating Systems Book 26,Books,0.8663289546966553
181,30,Cloud Computing Book 30,Books,0.8464592695236206
181,28,Java Programming Book 28,Books,0.8264698386192322
181,24,AI Fundamentals Book 24,Books,0.8200482726097107
181,29,Algorithms Book 29,Books,0.8169561624526978
182,47,Skipping Rope 47,Sports,0.7920767664909363
182,43,Badminton Racket 43,Sports,0.7832897901535034
182,46,Yoga Mat 46,Sports,0.7771260738372803
182,45,Gym Gloves 45,Sports,0.7748122811317444
182,42,Cricket Bat 42,Sports,0.7687180042266846
183,54,Perfume 54,Beauty,0.9295759201049805
183,52,Moisturizer 52,Beauty,0.9049006700515747
183,59,Face Cream 59,Beauty,0.8969566822052002
183,57,Hair Oil 57,Beauty,0.8891842365264893
183,53,Shampoo 53,Beauty,0.8886297941207886
184,87,Computer Networks Book 87,Books,0.8187583684921265
184,85,Database Systems Book 85,Books,0.80946946144104
184,90,Cloud Computing Book 90,Books,0.8036575317382812
184,89,Algorithms Book 89,Books,0.7965987324714661
184,83,Machine Learning Book 83,Books,0.7942661643028259
185,102,Cricket Bat 102,Sports,0.8999167680740356
185,105,Gym Gloves 105,Sports,0.8900232315063477
185,107,Skipping Rope 107,Sports,0.8813971281051636
185,110,Fitness Band 110,Sports,0.8757659196853638
185,106,Yoga Mat 106,Sports,0.8746407628059387
186,150,Cloud Computing Book 150,Books,0.9025804996490479
186,142,Data Science Book 142,Books,0.9009128212928772
186,149,Algorithms Book 149,Books,0.8975359797477722
186,141,Python Programming Book 141,Books,0.8767976760864258
186,144,AI Fundamentals Book 144,Books,0.8676955699920654
187,104,Tennis Ball Set 104,Sports,0.8402204513549805
187,101,Football 101,Sports,0.8280006051063538
187,107,Skipping Rope 107,Sports,0.815284013748169
187,106,Yoga Mat 106,Sports,0.8125548362731934
187,105,Gym Gloves 105,Sports,0.8047060966491699
188,83,Machine Learning Book 83,Books,0.7983438372612
188,87,Computer Networks Book 87,Books,0.7914007306098938
188,89,Algorithms Book 89,Books,0.7871755361557007
188,84,AI Fundamentals Book 84,Books,0.7786281704902649
188,90,Cloud Computing Book 90,Books,0.76573246717453
189,84,AI Fundamentals Book 84,Books,0.7237942814826965
189,83,Machine Learning Book 83,Books,0.720625638961792
189,90,Cloud Computing Book 90,Books,0.7113925814628601
189,89,Algorithms Book 89,Books,0.7084503173828125
189,86,Operating Systems Book 86,Books,0.6954574584960938
190,158,Desk Organizer 158,Home,0.8229349255561829
190,155,Wall Clock 155,Home,0.7929909229278564
190,151,Table Lamp 151,Home,0.7894162535667419
190,157,Decorative Cushion 157,Home,0.7788573503494263
190,152,Ergonomic Office Chair 152,Home,0.7722790241241455
191,180,Beauty Care Kit 180,Beauty,0.9176554083824158
191,175,Sunscreen 175,Beauty,0.900327205657959
191,172,Moisturizer 172,Beauty,0.8842190504074097
191,171,Face Wash 171,Beauty,0.8694902658462524
191,176,Lip Balm 176,Beauty,0.861286461353302
192,115,Sunscreen 115,Beauty,0.7983104586601257
192,114,Perfume 114,Beauty,0.7899268865585327
192,120,Beauty Care Kit 120,Beauty,0.7778128981590271
192,117,Hair Oil 117,Beauty,0.7596100568771362
192,113,Shampoo 113,Beauty,0.7523078322410583
193,22,Data Science Book 22,Books,0.9195670485496521
193,30,Cloud Computing Book 30,Books,0.8976869583129883
193,27,Computer Networks Book 27,Books,0.8935778737068176
193,23,Machine Learning Book 23,Books,0.8821903467178345
193,25,Database Systems Book 25,Books,0.8792796730995178
194,10,Bluetooth Speaker 10,Electronics,0.827893853187561
194,8,Wireless Mouse 8,Electronics,0.824870228767395
194,2,Laptop 2,Electronics,0.7945836782455444
194,1,Smartphone 1,Electronics,0.7762587070465088
194,5,Tablet 5,Electronics,0.762027382850647
195,68,Wireless Mouse 68,Electronics,0.7911859750747681
195,63,Wireless Headphones 63,Electronics,0.7720365524291992
195,69,Computer Monitor 69,Electronics,0.7639720439910889
195,70,Bluetooth Speaker 70,Electronics,0.7496780157089233
195,65,Tablet 65,Electronics,0.7417169213294983
196,197,Wrist Watch 197,Fashion,0.8880479335784912
196,193,Casual Jacket 193,Fashion,0.8645102381706238
196,192,Slim Fit Jeans 192,Fashion,0.8627557158470154
196,196,Travel Backpack 196,Fashion,0.8601779341697693
196,195,Pullover Hoodie 195,Fashion,0.8594370484352112
197,78,Sunglasses 78,Fashion,0.8995099067687988
197,76,Travel Backpack 76,Fashion,0.8879225850105286
197,72,Slim Fit Jeans 72,Fashion,0.8848246335983276
197,80,Baseball Cap 80,Fashion,0.8787949085235596
197,77,Wrist Watch 77,Fashion,0.8784053325653076
198,152,Ergonomic Office Chair 152,Home,0.8365499377250671
198,156,Storage Organizer 156,Home,0.817887544631958
198,151,Table Lamp 151,Home,0.8128310441970825
198,155,Wall Clock 155,Home,0.8071150779724121
198,154,Window Curtains 154,Home,0.8069484829902649
199,183,Wireless Headphones 183,Electronics,0.7270035147666931
199,182,Laptop 182,Electronics,0.7135921120643616
199,181,Smartphone 181,Electronics,0.6916201114654541
199,186,Digital Camera 186,Electronics,0.6881777048110962
199,189,Computer Monitor 189,Electronics,0.6789145469665527
200,149,Algorithms Book 149,Books,0.8578053712844849
200,141,Python Programming Book 141,Books,0.8454557657241821
200,146,Operating Systems Book 146,Books,0.8371612429618835
200,143,Machine Learning Book 143,Books,0.8296802043914795
200,144,AI Fundamentals Book 144,Books,0.8260539770126343
201,118,Body Lotion 118,Beauty,0.8145595192909241
201,116,Lip Balm 116,Beauty,0.78822261095047
201,120,Beauty Care Kit 120,Beauty,0.7834779620170593
201,119,Face Cream 119,Beauty,0.781872034072876
201,112,Moisturizer 112,Beauty,0.7763276696205139
202,197,Wrist Watch 197,Fashion,0.83570796251297
202,192,Slim Fit Jeans 192,Fashion,0.8304367065429688
202,194,Running Sneakers 194,Fashion,0.8248260021209717
202,198,Sunglasses 198,Fashion,0.8076242804527283
202,196,Travel Backpack 196,Fashion,0.7985398173332214
203,54,Perfume 54,Beauty,0.7896838784217834
203,52,Moisturizer 52,Beauty,0.7699207067489624
203,58,Body Lotion 58,Beauty,0.7545320391654968
203,53,Shampoo 53,Beauty,0.754406213760376
203,57,Hair Oil 57,Beauty,0.7314231395721436
204,35,Wall Clock 35,Home,0.8139266967773438
204,37,Decorative Cushion 37,Home,0.8061562776565552
204,31,Table Lamp 31,Home,0.7978760004043579
204,34,Window Curtains 34,Home,0.7874693870544434
204,38,Desk Organizer 38,Home,0.7787396311759949
205,94,Window Curtains 94,Home,0.8001341223716736
205,5,Tablet 5,Electronics,0.7883813381195068
205,10,Bluetooth Speaker 10,Electronics,0.7874730229377747
205,8,Wireless Mouse 8,Electronics,0.7867975831031799
205,97,Decorative Cushion 97,Home,0.7864974141120911
206,185,Tablet 185,Electronics,0.9066848754882812
206,189,Computer Monitor 189,Electronics,0.8996833562850952
206,184,Smartwatch 184,Electronics,0.874854326248169
206,181,Smartphone 181,Electronics,0.8725415468215942
206,188,Wireless Mouse 188,Electronics,0.8618239164352417
207,126,Digital Camera 126,Electronics,0.6840739846229553
207,122,Laptop 122,Electronics,0.6694247126579285
207,129,Computer Monitor 129,Electronics,0.6644659042358398
207,127,Mechanical Keyboard 127,Electronics,0.6349111199378967
207,128,Wireless Mouse 128,Electronics,0.6205835938453674
208,24,AI Fundamentals Book 24,Books,0.5983384847640991
208,26,Operating Systems Book 26,Books,0.5880414843559265
208,22,Data Science Book 22,Books,0.5876525640487671
208,29,Algorithms Book 29,Books,0.5803472399711609
208,25,Database Systems Book 25,Books,0.5790521502494812
209,78,Sunglasses 78,Fashion,0.8708840012550354
209,72,Slim Fit Jeans 72,Fashion,0.8541812300682068
209,74,Running Sneakers 74,Fashion,0.846668004989624
209,79,Casual Shoes 79,Fashion,0.8449274897575378
209,76,Travel Backpack 76,Fashion,0.8245377540588379
210,97,Decorative Cushion 97,Home,0.8589012622833252
210,96,Storage Organizer 96,Home,0.8492457270622253
210,94,Window Curtains 94,Home,0.8454297184944153
210,99,Steel Water Bottle 99,Home,0.8421192169189453
210,95,Wall Clock 95,Home,0.8195042610168457
211,37,Decorative Cushion 37,Home,0.8350735306739807
211,31,Table Lamp 31,Home,0.8264360427856445
211,35,Wall Clock 35,Home,0.8153271675109863
211,40,Home Decor Set 40,Home,0.8084136843681335
211,32,Ergonomic Office Chair 32,Home,0.8034103512763977
212,15,Pullover Hoodie 15,Fashion,0.8192553520202637
212,17,Wrist Watch 17,Fashion,0.8140941262245178
212,14,Running Sneakers 14,Fashion,0.8139702677726746
212,11,Cotton T-Shirt 11,Fashion,0.8055394291877747
212,13,Casual Jacket 13,Fashion,0.8017188906669617
213,175,Sunscreen 175,Beauty,0.8915115594863892
213,176,Lip Balm 176,Beauty,0.8653789758682251
213,180,Beauty Care Kit 180,Beauty,0.8560701608657837
213,174,Perfume 174,Beauty,0.8520570993423462
213,177,Hair Oil 177,Beauty,0.8501079082489014
214,115,Sunscreen 115,Beauty,0.7621294260025024
214,114,Perfume 114,Beauty,0.7546482086181641
214,120,Beauty Care Kit 120,Beauty,0.7426758408546448
214,111,Face Wash 111,Beauty,0.7347515225410461
214,112,Moisturizer 112,Beauty,0.7272647619247437
215,170,Fitness Band 170,Sports,0.8804408311843872
215,165,Gym Gloves 165,Sports,0.8736406564712524
215,169,Adjustable Dumbbells 169,Sports,0.8728336691856384
215,167,Skipping Rope 167,Sports,0.8660227060317993
215,162,Cricket Bat 162,Sports,0.8627109527587891
216,3,Wireless Headphones 3,Electronics,0.8131392002105713
216,10,Bluetooth Speaker 10,Electronics,0.8113440871238708
216,8,Wireless Mouse 8,Electronics,0.810226321220398
216,2,Laptop 2,Electronics,0.8013741374015808
216,1,Smartphone 1,Electronics,0.7802773714065552
217,151,Table Lamp 151,Home,0.8394762873649597
217,152,Ergonomic Office Chair 152,Home,0.8265619277954102
217,155,Wall Clock 155,Home,0.8186604380607605
217,156,Storage Organizer 156,Home,0.8166554570198059
217,154,Window Curtains 154,Home,0.8147964477539062
218,137,Wrist Watch 137,Fashion,0.9176805019378662
218,132,Slim Fit Jeans 132,Fashion,0.8932257294654846
218,135,Pullover Hoodie 135,Fashion,0.8686972260475159
218,131,Cotton T-Shirt 131,Fashion,0.8621282577514648
218,133,Casual Jacket 133,Fashion,0.8552702069282532
219,142,Data Science Book 142,Books,0.9099448919296265
219,146,Operating Systems Book 146,Books,0.8993284702301025
219,149,Algorithms Book 149,Books,0.8933131098747253
219,145,Database Systems Book 145,Books,0.8810499906539917
219,150,Cloud Computing Book 150,Books,0.8791567087173462
220,132,Slim Fit Jeans 132,Fashion,0.8741545081138611
220,137,Wrist Watch 137,Fashion,0.8536864519119263
220,131,Cotton T-Shirt 131,Fashion,0.8524046540260315
220,136,Travel Backpack 136,Fashion,0.843582034111023
220,133,Casual Jacket 133,Fashion,0.8289486169815063
221,162,Cricket Bat 162,Sports,0.9165626168251038
221,167,Skipping Rope 167,Sports,0.911699116230011
221,161,Football 161,Sports,0.9103461503982544
221,169,Adjustable Dumbbells 169,Sports,0.8987710475921631
221,170,Fitness Band 170,Sports,0.8959076404571533
222,198,Sunglasses 198,Fashion,0.8465629816055298
222,194,Running Sneakers 194,Fashion,0.8325605988502502
222,197,Wrist Watch 197,Fashion,0.8217361569404602
222,192,Slim Fit Jeans 192,Fashion,0.8065721988677979
222,193,Casual Jacket 193,Fashion,0.7983635663986206
223,151,Table Lamp 151,Home,0.8994370102882385
223,155,Wall Clock 155,Home,0.8596917390823364
223,154,Window Curtains 154,Home,0.8569844365119934
223,159,Steel Water Bottle 159,Home,0.8540312051773071
223,153,Cotton Bed Sheet 153,Home,0.8442162275314331
224,137,Wrist Watch 137,Fashion,0.8669921159744263
224,135,Pullover Hoodie 135,Fashion,0.8434973955154419
224,131,Cotton T-Shirt 131,Fashion,0.843357264995575
224,132,Slim Fit Jeans 132,Fashion,0.8287171721458435
224,133,Casual Jacket 133,Fashion,0.8218158483505249
225,87,Computer Networks Book 87,Books,0.7735984921455383
225,82,Data Science Book 82,Books,0.7695387005805969
225,83,Machine Learning Book 83,Books,0.7501726150512695
225,90,Cloud Computing Book 90,Books,0.7381753921508789
225,86,Operating Systems Book 86,Books,0.7257393598556519
226,78,Sunglasses 78,Fashion,0.8662221431732178
226,71,Cotton T-Shirt 71,Fashion,0.8471168875694275
226,77,Wrist Watch 77,Fashion,0.8327835202217102
226,75,Pullover Hoodie 75,Fashion,0.8298383951187134
226,76,Travel Backpack 76,Fashion,0.8291435837745667
227,87,Computer Networks Book 87,Books,0.8616293668746948
227,83,Machine Learning Book 83,Books,0.8590447306632996
227,89,Algorithms Book 89,Books,0.8435120582580566
227,90,Cloud Computing Book 90,Books,0.8348615169525146
227,84,AI Fundamentals Book 84,Books,0.8084753751754761
228,78,Sunglasses 78,Fashion,0.8835700750350952
228,79,Casual Shoes 79,Fashion,0.8450783491134644
228,76,Travel Backpack 76,Fashion,0.8389719128608704
228,72,Slim Fit Jeans 72,Fashion,0.834614098072052
228,75,Pullover Hoodie 75,Fashion,0.83274245262146
229,183,Wireless Headphones 183,Electronics,0.8527817726135254
229,188,Wireless Mouse 188,Electronics,0.8516510128974915
229,185,Tablet 185,Electronics,0.8438557386398315
229,186,Digital Camera 186,Electronics,0.8434777855873108
229,189,Computer Monitor 189,Electronics,0.8393744826316833
230,125,Tablet 125,Electronics,0.8060795068740845
230,122,Laptop 122,Electronics,0.7711465954780579
230,130,Bluetooth Speaker 130,Electronics,0.7588081955909729
230,127,Mechanical Keyboard 127,Electronics,0.755424439907074
230,126,Digital Camera 126,Electronics,0.7521944642066956
231,8,Wireless Mouse 8,Electronics,0.7281006574630737
231,2,Laptop 2,Electronics,0.7182138562202454
231,3,Wireless Headphones 3,Electronics,0.7136825919151306
231,5,Tablet 5,Electronics,0.6895713806152344
231,10,Bluetooth Speaker 10,Electronics,0.6885427236557007
232,101,Football 101,Sports,0.9377650022506714
232,107,Skipping Rope 107,Sports,0.9085939526557922
232,106,Yoga Mat 106,Sports,0.9080135226249695
232,104,Tennis Ball Set 104,Sports,0.9043214321136475
232,110,Fitness Band 110,Sports,0.8935250043869019
233,158,Desk Organizer 158,Home,0.9285572171211243
233,155,Wall Clock 155,Home,0.9259268045425415
233,152,Ergonomic Office Chair 152,Home,0.9126188158988953
233,154,Window Curtains 154,Home,0.8964899778366089
233,153,Cotton Bed Sheet 153,Home,0.890261173248291
234,118,Body Lotion 118,Beauty,0.8077186942100525
234,114,Perfume 114,Beauty,0.803131103515625
234,120,Beauty Care Kit 120,Beauty,0.8018873929977417
234,112,Moisturizer 112,Beauty,0.7936270236968994
234,117,Hair Oil 117,Beauty,0.7936094999313354
235,106,Yoga Mat 106,Sports,0.7038301229476929
235,104,Tennis Ball Set 104,Sports,0.6953818202018738
235,102,Cricket Bat 102,Sports,0.6783192157745361
235,82,Data Science Book 82,Books,0.6706415414810181
235,101,Football 101,Sports,0.6689921617507935
236,197,Wrist Watch 197,Fashion,0.8680739402770996
236,192,Slim Fit Jeans 192,Fashion,0.853538990020752
236,196,Travel Backpack 196,Fashion,0.8485416173934937
236,194,Running Sneakers 194,Fashion,0.8339522480964661
236,191,Cotton T-Shirt 191,Fashion,0.827174186706543
237,175,Sunscreen 175,Beauty,0.9013543725013733
237,179,Face Cream 179,Beauty,0.8802121877670288
237,180,Beauty Care Kit 180,Beauty,0.8701986074447632
237,176,Lip Balm 176,Beauty,0.8643749356269836
237,172,Moisturizer 172,Beauty,0.8427605032920837
238,169,Adjustable Dumbbells 169,Sports,0.957668125629425
238,170,Fitness Band 170,Sports,0.9529149532318115
238,165,Gym Gloves 165,Sports,0.92194002866745
238,167,Skipping Rope 167,Sports,0.9114556908607483
238,168,Sports Shoes 168,Sports,0.910426914691925
239,22,Data Science Book 22,Books,0.8695987462997437
239,28,Java Programming Book 28,Books,0.8641179203987122
239,23,Machine Learning Book 23,Books,0.8604215979576111
239,27,Computer Networks Book 27,Books,0.8603454232215881
239,30,Cloud Computing Book 30,Books,0.8565807938575745
240,137,Wrist Watch 137,Fashion,0.8541006445884705
240,131,Cotton T-Shirt 131,Fashion,0.8423840403556824
240,135,Pullover Hoodie 135,Fashion,0.8379355669021606
240,154,Window Curtains 154,Home,0.8371071815490723
240,136,Travel Backpack 136,Fashion,0.8283802270889282
241,175,Sunscreen 175,Beauty,0.8461290597915649
241,178,Body Lotion 178,Beauty,0.809968888759613
241,180,Beauty Care Kit 180,Beauty,0.8091070652008057
241,174,Perfume 174,Beauty,0.8080320358276367
241,179,Face Cream 179,Beauty,0.8059235215187073
242,151,Table Lamp 151,Home,0.8858151435852051
242,154,Window Curtains 154,Home,0.8715912699699402
242,155,Wall Clock 155,Home,0.8685648441314697
242,152,Ergonomic Office Chair 152,Home,0.8572491407394409
242,158,Desk Organizer 158,Home,0.8526391386985779
243,2,Laptop 2,Electronics,0.7388381958007812
243,5,Tablet 5,Electronics,0.7357872724533081
243,10,Bluetooth Speaker 10,Electronics,0.7234641313552856
243,1,Smartphone 1,Electronics,0.7193081378936768
243,8,Wireless Mouse 8,Electronics,0.713076651096344
244,93,Cotton Bed Sheet 93,Home,0.8878157734870911
244,99,Steel Water Bottle 99,Home,0.8870822787284851
244,97,Decorative Cushion 97,Home,0.8808917999267578
244,94,Window Curtains 94,Home,0.878856360912323
244,100,Home Decor Set 100,Home,0.8728696703910828
245,125,Tablet 125,Electronics,0.7906498312950134
245,121,Smartphone 121,Electronics,0.7829537987709045
245,127,Mechanical Keyboard 127,Electronics,0.7799498438835144
245,126,Digital Camera 126,Electronics,0.7680773735046387
245,124,Smartwatch 124,Electronics,0.7666594982147217
246,99,Steel Water Bottle 99,Home,0.9172614812850952
246,94,Window Curtains 94,Home,0.9030128121376038
246,93,Cotton Bed Sheet 93,Home,0.8942410945892334
246,97,Decorative Cushion 97,Home,0.8916245102882385
246,100,Home Decor Set 100,Home,0.8887672424316406
247,118,Body Lotion 118,Beauty,0.841132402420044
247,116,Lip Balm 116,Beauty,0.8189253807067871
247,112,Moisturizer 112,Beauty,0.8145750761032104
247,120,Beauty Care Kit 120,Beauty,0.8099172711372375
247,117,Hair Oil 117,Beauty,0.8063497543334961
248,179,Face Cream 179,Beauty,0.8734925985336304
248,175,Sunscreen 175,Beauty,0.8618161082267761
248,180,Beauty Care Kit 180,Beauty,0.8498141765594482
248,178,Body Lotion 178,Beauty,0.8361859917640686
248,176,Lip Balm 176,Beauty,0.8329145908355713
249,118,Body Lotion 118,Beauty,0.8901838064193726
249,112,Moisturizer 112,Beauty,0.8884053230285645
249,114,Perfume 114,Beauty,0.8844448328018188
249,120,Beauty Care Kit 120,Beauty,0.8777557015419006
249,116,Lip Balm 116,Beauty,0.8755121231079102
250,175,Sunscreen 175,Beauty,0.8327025175094604
250,179,Face Cream 179,Beauty,0.8145297169685364
250,180,Beauty Care Kit 180,Beauty,0.7868676781654358
250,176,Lip Balm 176,Beauty,0.7824577689170837
250,178,Body Lotion 178,Beauty,0.7817153334617615
251,112,Moisturizer 112,Beauty,0.7928670048713684
251,118,Body Lotion 118,Beauty,0.7849683165550232
251,120,Beauty Care Kit 120,Beauty,0.7759167551994324
251,116,Lip Balm 116,Beauty,0.7563509941101074
251,114,Perfume 114,Beauty,0.7556249499320984
252,87,Computer Networks Book 87,Books,0.8485758900642395
252,86,Operating Systems Book 86,Books,0.8263527750968933
252,90,Cloud Computing Book 90,Books,0.8100577592849731
252,83,Machine Learning Book 83,Books,0.7963331937789917
252,84,AI Fundamentals Book 84,Books,0.7955835461616516
253,83,Machine Learning Book 83,Books,0.7311979532241821
253,87,Computer Networks Book 87,Books,0.7176200151443481
253,86,Operating Systems Book 86,Books,0.7167919874191284
253,90,Cloud Computing Book 90,Books,0.7008528709411621
253,84,AI Fundamentals Book 84,Books,0.6976169347763062
254,37,Decorative Cushion 37,Home,0.911779522895813
254,35,Wall Clock 35,Home,0.9004534482955933
254,33,Cotton Bed Sheet 33,Home,0.8698886632919312
254,40,Home Decor Set 40,Home,0.8686138987541199
254,34,Window Curtains 34,Home,0.8543757200241089
255,106,Yoga Mat 106,Sports,0.8744903802871704
255,104,Tennis Ball Set 104,Sports,0.8488160371780396
255,103,Badminton Racket 103,Sports,0.84218430519104
255,101,Football 101,Sports,0.8382992744445801
255,108,Sports Shoes 108,Sports,0.8331600427627563
256,175,Sunscreen 175,Beauty,0.8320005536079407
256,179,Face Cream 179,Beauty,0.829168438911438
256,173,Shampoo 173,Beauty,0.8206591010093689
256,176,Lip Balm 176,Beauty,0.8016918301582336
256,171,Face Wash 171,Beauty,0.8015167713165283
257,70,Bluetooth Speaker 70,Electronics,0.746959924697876
257,69,Computer Monitor 69,Electronics,0.7449887990951538
257,68,Wireless Mouse 68,Electronics,0.7351362705230713
257,65,Tablet 65,Electronics,0.7337703704833984
257,63,Wireless Headphones 63,Electronics,0.7257925271987915
258,87,Computer Networks Book 87,Books,0.7495696544647217
258,85,Database Systems Book 85,Books,0.741887092590332
258,83,Machine Learning Book 83,Books,0.7222815752029419
258,86,Operating Systems Book 86,Books,0.7187848091125488
258,89,Algorithms Book 89,Books,0.7182796001434326
259,165,Gym Gloves 165,Sports,0.9175161719322205
259,162,Cricket Bat 162,Sports,0.902873158454895
259,167,Skipping Rope 167,Sports,0.8871910572052002
259,161,Football 161,Sports,0.885094940662384
259,164,Tennis Ball Set 164,Sports,0.8758574724197388
260,99,Steel Water Bottle 99,Home,0.8640941381454468
260,100,Home Decor Set 100,Home,0.8501828908920288
260,97,Decorative Cushion 97,Home,0.8453604578971863
260,96,Storage Organizer 96,Home,0.8425791263580322
260,92,Ergonomic Office Chair 92,Home,0.8336678743362427
261,63,Wireless Headphones 63,Electronics,0.8398863673210144
261,69,Computer Monitor 69,Electronics,0.8393257260322571
261,70,Bluetooth Speaker 70,Electronics,0.8299419283866882
261,68,Wireless Mouse 68,Electronics,0.8164342045783997
261,65,Tablet 65,Electronics,0.8116020560264587
262,71,Cotton T-Shirt 71,Fashion,0.769428014755249
262,77,Wrist Watch 77,Fashion,0.7659685015678406
262,78,Sunglasses 78,Fashion,0.7597972750663757
262,72,Slim Fit Jeans 72,Fashion,0.7587544322013855
262,75,Pullover Hoodie 75,Fashion,0.7562117576599121
263,54,Perfume 54,Beauty,0.8793284893035889
263,52,Moisturizer 52,Beauty,0.8482891321182251
263,53,Shampoo 53,Beauty,0.8404383659362793
263,58,Body Lotion 58,Beauty,0.8377256393432617
263,57,Hair Oil 57,Beauty,0.8315685391426086
264,8,Wireless Mouse 8,Electronics,0.8960376977920532
264,10,Bluetooth Speaker 10,Electronics,0.8912245035171509
264,5,Tablet 5,Electronics,0.8806244730949402
264,175,Sunscreen 175,Beauty,0.873106837272644
264,2,Laptop 2,Electronics,0.8714234232902527
265,45,Gym Gloves 45,Sports,0.8976790308952332
265,42,Cricket Bat 42,Sports,0.8854567408561707
265,46,Yoga Mat 46,Sports,0.876910924911499
265,83,Machine Learning Book 83,Books,0.8663492202758789
265,47,Skipping Rope 47,Sports,0.8523567914962769
266,11,Cotton T-Shirt 11,Fashion,0.8240230679512024
266,19,Casual Shoes 19,Fashion,0.8074841499328613
266,17,Wrist Watch 17,Fashion,0.8059548735618591
266,14,Running Sneakers 14,Fashion,0.8035277724266052
266,15,Pullover Hoodie 15,Fashion,0.7905235290527344
267,99,Steel Water Bottle 99,Home,0.837826132774353
267,94,Window Curtains 94,Home,0.8166747689247131
267,97,Decorative Cushion 97,Home,0.8055344223976135
267,93,Cotton Bed Sheet 93,Home,0.7948129177093506
267,96,Storage Organizer 96,Home,0.7844608426094055
268,152,Ergonomic Office Chair 152,Home,0.8340950608253479
268,156,Storage Organizer 156,Home,0.8203113675117493
268,155,Wall Clock 155,Home,0.8175148963928223
268,154,Window Curtains 154,Home,0.8149393796920776
268,151,Table Lamp 151,Home,0.8091721534729004
269,10,Bluetooth Speaker 10,Electronics,0.816540002822876
269,8,Wireless Mouse 8,Electronics,0.8148255348205566
269,3,Wireless Headphones 3,Electronics,0.7958815097808838
269,9,Computer Monitor 9,Electronics,0.772121012210846
269,2,Laptop 2,Electronics,0.7696302533149719
270,94,Window Curtains 94,Home,0.8285006284713745
270,91,Table Lamp 91,Home,0.8208790421485901
270,99,Steel Water Bottle 99,Home,0.8073209524154663
270,95,Wall Clock 95,Home,0.8041146397590637
270,96,Storage Organizer 96,Home,0.8013017177581787
271,151,Table Lamp 151,Home,0.9339748024940491
271,155,Wall Clock 155,Home,0.9103935360908508
271,154,Window Curtains 154,Home,0.9068241119384766
271,159,Steel Water Bottle 159,Home,0.8918371200561523
271,153,Cotton Bed Sheet 153,Home,0.8858420252799988
272,101,Football 101,Sports,0.9128714799880981
272,107,Skipping Rope 107,Sports,0.8794102668762207
272,102,Cricket Bat 102,Sports,0.8650838136672974
272,106,Yoga Mat 106,Sports,0.8614566922187805
272,104,Tennis Ball Set 104,Sports,0.8578469157218933
273,15,Pullover Hoodie 15,Fashion,0.9070048332214355
273,19,Casual Shoes 19,Fashion,0.8888753056526184
273,13,Casual Jacket 13,Fashion,0.874572217464447
273,17,Wrist Watch 17,Fashion,0.867417573928833
273,14,Running Sneakers 14,Fashion,0.8605448603630066
274,152,Ergonomic Office Chair 152,Home,0.790962278842926
274,156,Storage Organizer 156,Home,0.7889515161514282
274,151,Table Lamp 151,Home,0.7838340997695923
274,155,Wall Clock 155,Home,0.7795038223266602
274,154,Window Curtains 154,Home,0.7755104303359985
275,25,Database Systems Book 25,Books,0.7190859913825989
275,24,AI Fundamentals Book 24,Books,0.6985830068588257
275,29,Algorithms Book 29,Books,0.6972717642784119
275,27,Computer Networks Book 27,Books,0.6942686438560486
275,30,Cloud Computing Book 30,Books,0.6923661828041077
276,151,Table Lamp 151,Home,0.8669856786727905
276,155,Wall Clock 155,Home,0.8486270308494568
276,158,Desk Organizer 158,Home,0.8218941688537598
276,154,Window Curtains 154,Home,0.8152814507484436
276,153,Cotton Bed Sheet 153,Home,0.8060191869735718
277,181,Smartphone 181,Electronics,0.8835189342498779
277,182,Laptop 182,Electronics,0.8812660574913025
277,189,Computer Monitor 189,Electronics,0.8686932325363159
277,183,Wireless Headphones 183,Electronics,0.8523980379104614
277,184,Smartwatch 184,Electronics,0.8505529165267944
278,42,Cricket Bat 42,Sports,0.7009205222129822
278,45,Gym Gloves 45,Sports,0.6814770698547363
278,50,Fitness Band 50,Sports,0.6796802282333374
278,43,Badminton Racket 43,Sports,0.6750398278236389
278,48,Sports Shoes 48,Sports,0.660116970539093
279,92,Ergonomic Office Chair 92,Home,0.8749237656593323
279,93,Cotton Bed Sheet 93,Home,0.8714396953582764
279,95,Wall Clock 95,Home,0.8632476925849915
279,99,Steel Water Bottle 99,Home,0.863166332244873
279,91,Table Lamp 91,Home,0.8615450263023376
280,78,Sunglasses 78,Fashion,0.9022044539451599
280,72,Slim Fit Jeans 72,Fashion,0.9007260203361511
280,79,Casual Shoes 79,Fashion,0.8885877132415771
280,75,Pullover Hoodie 75,Fashion,0.8830559849739075
280,76,Travel Backpack 76,Fashion,0.8748995065689087
281,175,Sunscreen 175,Beauty,0.8681424856185913
281,179,Face Cream 179,Beauty,0.8554781079292297
281,176,Lip Balm 176,Beauty,0.8458330631256104
281,180,Beauty Care Kit 180,Beauty,0.8454169034957886
281,174,Perfume 174,Beauty,0.8378735184669495
282,198,Sunglasses 198,Fashion,0.8488726615905762
